favorite_count,full_text,clean_text,sentiment
2,@vrsvmmersvn @PieDUcup @Mail_binmailnih @innovacommunity Beli Super per liter dapet 1 poin V-Power 2 poin Nitro+ 3 poin Gue kadang kalo mau masuk pom Shell suka pake kalkulator dulu biar lumayan ngepas lol,beli super liter dapet poin vpower poin nitro poin gue kadang kalo masuk pom shell suka pake kalkulator biar lumayan ngepas lol,neutral
0,@brknbluesss @idextratime minus shell gaada dimana mana alias kudu golek disek pom e,minus shell gaada dimana alias kudu golek disek pom e,negative
1,@priabauknalpot @innovacommunity Bener vrohh.. setiap ad pom bensin shell psti ad kucing yg badanya gemuk2. ,bener vrohh ad pom bensin shell psti ad kucing badanya gemuk,positive
0,pom shell please jangan udahan sejak saat itu Tanki ini jatuh cinta dgn V-Powermu ketimbang si merah yg keruh+ngantri ,pom shell please udahan tanki jatuh cinta dgn vpowermu ketimbang si merah keruhngantri,positive
0,Isi di shell lebih enak drpd di pom merah,isi shell enak drpd pom merah,positive
0,Nooo Pom Bensin Favorit ku bakal tutup padahal lagi ngumpulin banyak poin Shell buat beli sesuatu eh malah tutup bjir sayang banget dah padahal toilet Shell paling terbaik dibandingkan Pom Bensin yg merah itu ,nooo pom bensin favorit ku tutup ngumpulin poin shell beli eh tutup bjir sayang banget dah toilet shell terbaik dibandingkan pom bensin merah,positive
0,plis lah jangan co gua ganti oli jam 8 malem dapet bonus 20 point dimana lagi coba? oli Shell di bengkel kebanyakan kW cuma di pom Shell doang yang ORI,plis co gua ganti oli jam malem dapet bonus point dimana coba oli shell bengkel kebanyakan kw pom shell doang ori,positive
3,@idextratime Cuman di #pertamina klo isi bensin motor bayar pake debit pasti pukul rata minimal 50rb bodo amat full dibawah 50rb .. g #pertamina sama pengurus pom bensin brengsek semua .. ngepet .. di shell vivo and yg lain di layanin bebas mau pake apa aja and nominal brp pun ..,cuman klo isi bensin motor bayar pake debit minimal rb bodo full dibawah rb g pengurus pom bensin brengsek ngepet shell vivo and layanin bebas pake and nominal brp,positive
2,@Malangraya_info Ikie ngono dudhu alasan sing jelas ta Nk aku sing duwe POM Malah tak surung paksa ben masio misal Matic ambrol transmisine POM Shell ikuw saiqi frekuensi keluar masuk kendaraane akeh dan nentengi dalan ngono ikuw karepe opo kari parkir nang RS kan uis enak https://t.co/4WyKRbjI2T,ikie ngono dudhu alasan sing ta nk sing duwe pom surung paksa ben masio matic ambrol transmisine pom shell ikuw saiqi frekuensi masuk kendaraane akeh nentengi dalan ngono ikuw karepe opo kari parkir nang rs uis enak,neutral
0,Sampean pun bener Mbak aku yo pengguna Super 92 dan VPower saiqi POM Shell rame dan nk posisi parkire ganggu sikat mawon Mobile monggo ojo wedi,sampean bener mbak yo pengguna super vpower saiqi pom shell rame nk posisi parkire ganggu sikat mawon mobile monggo ojo wedi,neutral
0,@kamiada0i Wuih pom langgananku tuku shell lek pas ngalup..mbake kurang ngeyel lek aku menisan tak celukno towing tagihane kari ngekekno nyang bapak2 tewur,wuih pom langgananku tuku shell lek pas ngalupmbake ngeyel lek menisan celukno towing tagihane kari ngekekno nyang tewur,neutral
0,@Malangraya_info Rs kan ada parkirnya emang owner mobilnya aja yg kere plus tolol. Parkir di pom khusus pelanggan itu pun ada batas waktu maks 15 menitan. Trs coba cek itu punya member shell ga tuh paling ngisinya di merah numpang parkir+berak di kerang.,rs parkirnya emang owner mobilnya kere plus tolol parkir pom khusus pelanggan batas maks menitan trs coba cek member shell ga tuh ngisinya merah numpang parkirberak kerang,neutral
0,@Malangraya_info pom shell bukan tempat parkir pengen di bela netizen malah sampean akan di bully netizen pak. memang si pemilik mobil saja yg goblokkkk,pom shell parkir pengen bela netizen sampean bully netizen si pemilik mobil goblokkkk,neutral
0,@Malangraya_info yo makane budayakan membaca blog goblog iku di pom shell tulisan gede banget larangan parkir buat pengunjung selain shell apalagi ke rs parkir rs hermina ya urusannya jukir nya yg di dpn lah goblog. kon ae ga ngerti aturan tolol,yo makane budayakan membaca blog goblog iku pom shell tulisan gede banget larangan parkir pengunjung shell rs parkir rs hermina ya urusannya jukir dpn goblog kon ae ga ngerti aturan tolol,neutral
0,08.59 halte stop pom Shell rajawali.. kode LSG757 Jak 33 kosong tidak mau angkut penumpang .. mohon drivernya di bina min. Trimakasi @DKIJakarta @PT_Transjakarta @jaklin,halte stop pom shell rajawali kode lsg jak kosong angkut penumpang mohon drivernya bina min trimakasi,neutral
0,@bimapeje @Malangraya_info pasti gk pernah isi bensin nih... deh tau pom bensin Shell tuh setau gw cukup informatif perihal tanda boleh parkir apa tidak n brapa lama parkir meskipun itu utk pelanggan sendiri.. apa lg yg cuma parkir doang emang gk tau diri aje,isi bensin deh tau pom bensin shell tuh setau gw informatif perihal tanda parkir n brapa parkir utk pelanggan lg parkir doang emang tau aje,neutral
7,@mika_saputra_91 @Malangraya_info Itu pertamina mungkin kak. Dan area luas. Dlm kasus ini Shell di jln kawi. Area tdk trll luas dan sdh ada tulisan larangan dilarang parkir kecuali pembeli di area Shell. Kelas yg merekam mau ke RS Hermina ya parkir aja di dpn RS. Lapo kok di pom? ,pertamina kak area luas dlm shell jln kawi area tdk trll luas sdh tulisan larangan dilarang parkir kecuali pembeli area shell kelas merekam rs hermina ya parkir dpn rs lapo pom,neutral
0,Jalan buah batu ini keren juga. Di terusannya ada pom bensin Shell di depan transmart. Sekarang di deket simpang yang ada gacoannya lagi dibangun pom bensin BP,jalan buah batu keren terusannya pom bensin shell transmart deket simpang gacoannya dibangun pom bensin bp,neutral
0,@pvanorama Bisaa di planet ban atau di pom bensin shell bisa senk,bisaa planet ban pom bensin shell senk,neutral
0,Senangnya ada pom bensin berkualitas selain Shell di Buah Batu https://t.co/o1hwqrmF6K,senangnya pom bensin berkualitas shell buah batu,neutral
4,15.40 #LalinSonora Jalan Alternatif Cibubur macet parah di dua arah krn banjir dan dahan pohon patah ke jalan. Arah Jakarta berhenti tertutup dahan pohon tumbang di dekat Pom Bensin Shell. Via @mariskova,jalan alternatif cibubur macet parah arah krn banjir dahan pohon patah jalan arah jakarta berhenti tertutup dahan pohon tumbang pom bensin shell via,neutral
2,@RadioElshinta Jalan Alternatif Cibubur macet parah di dua arah krn banjir dan dahan pohon patah ke jalan. Arah Jakarta berhenti tertutup dahan pohon tumbang di dekat Pom Bensin Shell.,jalan alternatif cibubur macet parah arah krn banjir dahan pohon patah jalan arah jakarta berhenti tertutup dahan pohon tumbang pom bensin shell,neutral
0,@RedHairRedHai Mental kita kan gitu. Jangankan pakaian BBM aja kalo Pertamina harganya setara sama Shell orang2 mah pada milih ngisi di Shell kalo deket pom bensinnya karena kualitas atau persepsi kualitasnya lebih baik.,mental gitu pakaian bbm kalo pertamina harganya setara shell orang mah milih ngisi shell kalo deket pom bensinnya kualitas persepsi kualitasnya,positive
0,Nemu konten di tiktok dengan caption favorite place untuk nugas wfc skripsian kata guemah jgn sok iya deh itu POM BENSIN bukan Cafe apalgi fasilitas ruang ala cafe di shell itu untuk ruang tunggu para kostumer yg service di bengkelnya shell inimalah dibuat orang pada fomo https://t.co/7a1cZPxyeG,nemu konten tiktok caption favorite place nugas wfc skripsian guemah jgn sok iya deh pom bensin cafe apalgi fasilitas ruang ala cafe shell ruang tunggu kostumer service bengkelnya shell inimalah orang fomo,neutral
0,Tolong pertimbangin untuk tambah bus stop jak 107 di depan gang bhineka samping pom bensin shell kedoya raya karna dari bus stop jl surya s/d seberang smp 197 cukup jauh @PT_Transjakarta,tolong pertimbangin bus stop jak gang bhineka samping pom bensin shell kedoya raya karna bus stop jl surya sd seberang smp,neutral
0,Sebelah pom bensin shell nih,sebelah pom bensin shell,neutral
0,@TheSouthers @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
13,@teguhimanto69 @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
10,@Wong_Loman @neVerAl0nely Lawan arah yang sepeda motor keluar dari grogol permai mau masuk ke jalan samping pom shell.,lawan arah sepeda motor grogol permai masuk jalan samping pom shell,neutral
5,@Jogja115 @baperanewscom @kegblgnunfaedh Gue juga bingung Pertamina bisa rugi itu gimana ceritanya dia kan memonopoli pasar kurang lebih ya 90% wilayah Indonesia... herannya pom bensin swasta kayak Shell aja bisa untung padahal pelanggannya gak sebanyak pertamina... Ini BUMN pada kenapa ya ?,gue bingung pertamina rugi gimana ceritanya memonopoli pasar ya wilayah indonesia herannya pom bensin swasta kayak shell untung pelanggannya gak pertamina bumn ya,neutral
0,@puput31bdg Hati hati d dpn buah batu D dekat pom shell,hati hati d dpn buah batu d pom shell,positive
1,@Tan_Mar3M Jafi takut juga beli bensin di pom shell,jafi takut beli bensin pom shell,neutral
0,@BicaraErwin @NusBhisma Yang di dekat pom bensin shell arah tangcity bukan ?,pom bensin shell arah tangcity,neutral
0,pom shell yang masih buka di daerah tangsel atau jakbar dimana ya?,pom shell buka daerah tangsel jakbar dimana ya,neutral
0,@kitty_gandalf Dan famimart strateginya kyk masih bikin di tempat rame tapi jalan raya yg gak terlalu lebar jalannya. Makanya dia ada di jalan semeru(sebrang pom shell) deket air mancur sama di stasiun. Yg di pajajaran juga di bagian jalan yg sempit ruas jalannya.,famimart strateginya kyk bikin rame jalan raya gak lebar jalannya jalan semerusebrang pom shell deket air mancur stasiun pajajaran jalan sempit ruas jalannya,neutral
0,Anying udah ga pernah beli di pom pertamina lagi. Kalo ga shell ya bp. Apakah saya akan dipenjara,anying udah ga beli pom pertamina kalo ga shell ya bp dipenjara,neutral
0,@BudiBukanIntel Kalo gitu di sel penjara gw bakal bikin geng pom shell Trus tusuk2an sama kelompok suku2 lainnya,kalo gitu sel penjara gw bikin geng pom shell trus tusukan kelompok suku,neutral
0,@ATWTMV98 Bajawa sunter yg mau ke arah danau sunter pom bensin shell tuh nyebrang trus lurus aja,bajawa sunter arah danau sunter pom bensin shell tuh nyebrang trus lurus,neutral
0,@txtdrbekasi deket pom shell bukan sih? macet muluuuu jam seginihh,deket pom shell macet muluuuu jam seginihh,neutral
6,@krusty_krab_ceo @mazzini_gsp Ibarat kata negara mestinya bisa untung dari pembelian bensin 40 liter utk mobil anda tapi anda malah beli bensinnya di pom bensin punya Shell bukan Pertamina.,negara mestinya untung pembelian bensin liter utk mobil beli bensinnya pom bensin shell pertamina,neutral
0,Ya beda sih... Gue pribadi seneng kok ama shell.. Pom bensinnya bersih.,ya beda gue pribadi seneng ama shell pom bensinnya bersih,positive
1,Hidup shell ayo dong buka pom dimana mana Males sama satunya dah harga nya mahal qty nya sering ga sesuai,hidup shell ayo buka pom dimana males satunya dah harga mahal qty ga sesuai,positive
0,@BaseBDG Puguh kuduna mah turun ngarah safety. Ka pom shell ge mun tangki di depan ge tetep turun hela,puguh kuduna mah turun ngarah safety ka pom shell ge mun tangki ge tetep turun hela,neutral
0,Sebagai pelanggan setia shell I'm potentially jailed for not choosing pom merah gitu ya ,pelanggan setia shell im potentially jailed for not choosing pom merah gitu ya,neutral
2,@haryudha @BudiBukanIntel Enak tinggal di Kota. Di sini boro-boro Shell/BP. Pom bensin lokal sering kehabisan stok.,enak tinggal kota boroboro shellbp pom bensin lokal kehabisan stok,negative
0,lokasi depan pom bensin Shell jalan Caman Raya Jatibening Pondok Gede Bekasi...satublagi Di seberang stasiun LRT Cikunir 1...mengganggu arus kendaraan. Terima kasih,lokasi pom bensin shell jalan caman raya jatibening pondok gede bekasisatublagi seberang stasiun lrt cikunir mengganggu arus kendaraan terima kasih,neutral
0,Ada yg pernah ganti oli di pom Shell? Atau yg tau deh kira-kira kena charge berapa?,ganti oli pom shell tau deh kirakira kena charge,positive
0,Untung kosan gw deket dari pom bensin BP sama Shell ,untung kosan gw deket pom bensin bp shell,neutral
0,@ardianTaka @piotrj Buanyak petron bp petrol caltex shell dll. 10 liter 20RM an doang (sekitar 75rebuan). Beda pom paling beda brp sen,buanyak petron bp petrol caltex shell dll liter rm an doang rebuan beda pom beda brp sen,neutral
1,@innovacommunity Di Bandung Shell malah baru nambah 1 pom bensin baru,bandung shell nambah pom bensin,neutral
1,@fxmario @AmmarGill Bp jg pernah bang shell kalo ga salah jg prnh tp gatau untuk 2 merk tsb ada embel2nya atau ga tp tetep aja sih pom merk swasta emg ok2 wkwkwkwkw,bp jg bang shell kalo ga salah jg prnh tp gatau merk tsb embelnya ga tp tetep pom merk swasta emg ok wkwkwkwkw,positive
0,@BaseBDG per 2000km teh. olinya cukup pake shell yang ax7 aja ganti di pom shell. terus nanti per 4000km ganti juga filter olinya. lalu per 12.000km teteh service ke bengkel resmi pas service ini agak gede biasanya teh tapi insyaAllah aman jaya sentosa,km teh olinya pake shell ax ganti pom shell km ganti filter olinya km teteh service bengkel resmi pas service gede teh insyaallah aman jaya sentosa,positive
1,@descendolofdsun @joncwn Ini sebenernya kenapa sampe sampe pom bensin shell sama ijat bertengkar? Gapaham mendadak beg0 bacanya ,sebenernya sampe sampe pom bensin shell ijat bertengkar gapaham mendadak beg bacanya,positive
0,mau isi bensin dr di shell di pom gajahmada pom bhayangkara antara habis dan rame akhirnya isi bensin di sooko,isi bensin dr shell pom gajahmada pom bhayangkara habis rame isi bensin sooko,neutral
0,@_bobobaebae Isi shell bisa redeem point bob kalo pake applikasi wkwk bisa banyak potongan juga sama kualitas menurut hemat supries gue jauh banget isi pertamax sama super makin jarang ke pom bensin gue wkwk,isi shell redeem point bob kalo pake applikasi wkwk potongan kualitas hemat supries gue banget isi pertamax super jarang pom bensin gue wkwk,neutral
0,@txtdrbekasi dari sore nih di pom shell juga ga bisa.,sore pom shell ga,negative
0,@windipr27 @tanyakanrl radiator saya pek proxima yg 4lt sekalian buat mobil.. kalau mau bagus pake prestone.. ada yang 1lt harganya sekitar 36rb ke atas.. ke bengkel minta kuras radiator aja paling ongkisnya 5-10rb aja kalau oli ke pom shell harganya udah termasuk pasang hari rabu ada bonus poin,radiator pek proxima lt mobil bagus pake prestone lt harganya rb bengkel kuras radiator ongkisnya rb oli pom shell harganya udah pasang rabu bonus poin,neutral
1,Kejadian di depan pom Shell td pagi @adiharyoutomo,kejadian pom shell td pagi,neutral
0,@sweetmunchies11 @MRizkyR07008777 @tanyakanrl Apa aja ka. Suami saya pake beat lebih irit Shell/Vivo. BP oke lah. Kalo Pertamina ga bgt. Udh gitu bikin mesin lebih gredek aja rasanya. beli yg harganya mirip Pertamax itu paling murah di pom tsb.,ka suami pake beat irit shellvivo bp oke kalo pertamina ga bgt udh gitu bikin mesin gredek beli harganya pertamax murah pom tsb,positive
0,Lagi di pom shell tumben ngantri ternyata ada user aerox perkara ga mau turun dr motor mau isi bensin. Ya emang SOP dr shell harus turun ada ada aja warga dibawah standar tingkah nya. Sampe manager nya turun tangan ,pom shell tumben ngantri user aerox perkara ga turun dr motor isi bensin ya emang sop dr shell turun warga dibawah standar tingkah sampe manager turun tangan,positive
0,@intinyadeh Yang suka nongkrong di tokonya pom Shell 99% pasti ga ngeroko,suka nongkrong tokonya pom shell ga ngeroko,positive
0,Ga ada yg mau buka pom bensin Shell di Semarang kah?,ga buka pom bensin shell semarang kah,negative
1,ini pertama kali ku ngisi di pom shell untuk orang introvert sepertiku ini pelayanan karyawan nya sangat ramah (beda dari yg plat merah itu hehe) waktu nanya pembayaran mas2nya nawarin buat pake aplikasi nya shell dan dijelasin cara dan benefitnya pake aplikasi itu. 9/10 deh https://t.co/E1Bnbqjvza,kali ku ngisi pom shell orang introvert sepertiku pelayanan karyawan ramah beda plat merah hehe nanya pembayaran masnya nawarin pake aplikasi shell dijelasin benefitnya pake aplikasi deh,neutral
