,favorite_count,full_text,quote_count,reply_count,retweet_count
3527,0,@FWBESS ada mba sebrang pom cilandak kko sama belakang dunkin donut fatmawati sama gang samping citos sama deket shell,0,0,0
3528,5,@ifyouhighh @ridwanhr Cari pom bensin shell. Pompa angin biasa ada pengukur tekanan ngisi sendiri gratis,0,3,1
3529,0,Konsumsi bengsin : 1. Shell V-Power Sby 48ribu 2. Pertamax plus Saradan 50ribu 3. Pertamax Klaten 44ribu *semua full tank *di pom Saradan &amp; Klaten masih sisa -/+ 1 bar *nyampe Tmg sisa 3 bar,0,1,0
3530,0,@kegblgnunfaedh gapernah ngisi bensin di shell atau merk pom luar lainnya ya gini n8h standarnya terlalu indonesha wmwmkw,0,0,0
3531,0,I'm at Pom bensin shell kyai tapa -Grogol in Jakarta barat https://t.co/JNfDBfbuA4,0,0,0
3532,0,@Ichizerosiji Ngasih proposal Td ketemu di pom shell ,0,0,0
3533,0,Bukan gw tapi temen pacar gw mereka kan kerja di konsultan salah satu proyeknya shell kalo ditanyain kerja dimana sama tetangganya ibunya jawab yo sek nang pom bensin iku ,0,0,0
3534,1,@e100ss raya pakal depan pom shell arah pasar Benowo macet cenderung berhenti. https://t.co/2pWIMRsCba,1,0,0
3535,1,@forksushi @_Gerbiii_ @tanyakanrl hi pom bensin shell aku step (bukan guru tik),0,0,0
3536,0,@convomf gue kalo ganti oli doang di pom bensin shell,0,0,0
3537,0,@cheesycrol Shell pakai a bkan pom bensin,0,1,0
3538,0,@jumintenkoplak Dom cirebon gampang bgt. 2 km an dari rumah ada Pom Bensin Pertamina ga jauh dari situ ada Shell jg Jadi kalo mau ngisi bensin gausah jauh2 deh,0,1,0
3539,0,-Kemungkinan Titik jemput di MCD Lippo Cikarang MCD Grand Wisata Pom Bensin SHELL (sebelah Mega Hypermall Bekasi warna kuning) -Diutamakan untuk yang PP. Jika ada yang berminat untuk pergi/pulang saja boleh dengan catatan titik jemput/pulang sama seperti yang PP.,0,0,0
3540,0,Pom shell antasari ya.,0,0,1
3541,0,@Laattaei Haloo kak yukk dari tambun di jemput di mcd grand wisata atau bekasi di pom bensin shell sebelah mega bekasi ‍️‍️,0,0,0
3542,0,@YustiawanIhsan2 @PerkasaHabsyah Yg depan pom bensin shell?,0,2,0
3543,0,@Nanastasyaaa_ kalo dari arah lampu merah jambu dua sebelum pom bensin Shell kak,0,0,0
3544,0,@isntmesel @dhavajanuar @ReceinAja demi deh mau pertamax mau pertalite penuh daerah sini pom cuma di ujung tol keluar cakung ama penggilingan ga ada shell dll ,0,2,0
3545,0,pegawainya perta*i** biasanya cuma mau buka 1 jalur aja gk kreatif sperti Shell. klo antrian mulai sampe nutupin jalur lain. dia buka semua mesin pom untuk isi. gk dibiarkan seperti itu. kadang sebel liatnya antrian motor sampe panjang² begitu. tpi yg mobil kosong gk dipake,0,0,0
3546,0,@shitlicious Bisa meliuk liuk di pom bensin shell gak mas motornya?,0,1,0
3547,1,hamdallah menuju amsterdam yang tanpa harley dan pengemudi harley ngelap2 pavingbloc pom bensin shell karena shell di amsterdam ga pakai pavingblock,0,0,0
3548,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gansel https://t.co/ujCz9aopLR,0,0,0
3549,0,Pengaturan Arus Lalu Lintas Sore Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/LnrRJ9nAyC,0,0,0
3550,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/z65y8VSqf5,0,0,0
3551,0,Sekali kali yaak isi bensin supra X sama ama harley nya maa bintang wkwkwkwk Gegara bensin abis signal dah ngedip dah masuk pom bensin shell..ternyata system nya eror..yg fungsi yg v power alias yg mahal...jadilaaah...drpd campur nuntun kan ga lucuk,0,0,0
3552,3,@kvincentae @worksfess Di pom bensin nderr. Serius wkwkw. Aku biasanya milih shell atau vivo. Musolanya bersih. Alhamdulillah jalanku balik ke Bekasi banyak shell atau vivo,0,1,0
3553,1,@DaengWahidin2 Itu kenapa klo ke pom pertamina belinya yg turbo. Sebab pernah coba pertamax kurleb sm aja kyk pertalite. Mending shell ,0,2,0
3554,0,@idextratime kalo di pom shell wajib turun kalo di pom pertamina gak turun,0,0,0
3555,0,Pengaturan Arus Lalu Lintas Sore Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/9Yg5BpLVHw,0,0,0
3556,6,Truk kejeblos posisi meĺintang di saluran drainase Jalan Imam Bonjol dekat Pom Bensin Shell Telaga Murni. Lalin padat merayap. Senin (20/2/2023) sekira pukul 15.40 WIB. #bekasi #cikarang https://t.co/aGVvuQDUw5,0,0,1
3557,0,@thatsbabayaga aing ga pernah ke shell euy iya baru tau alesannya setelah ada yg reply.. kemana aja ya gw ga seperduli itu. Tapi kenapa pom yg lain kaga nyuruh turun ya :' antara biar cepet atau ogah berdebat sama pemotor wkwk,0,1,0
3558,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/cPnup1vDPT,0,0,0
3559,0,Town Shell FAIRY FURRY Spaghetti Pom Korean Hair Claw / Jepitan Jepit Rambut Korea Bulu Lembut / Jepit Gantungan Lucu Rating : 4 9 Cek Harga : https://t.co/MrHbizUWeA Flash sale : https://t.co/YQcxoMxrgs https://t.co/ipk5SRJhjs,0,1,0
3560,2,Town Shell FAIRY FURRY Spaghetti Pom Korean Hair Claw / Jepitan Jepit Rambut Korea Bulu Lembut / Jepit Gantungan Lucu cek selengkapnya: https://t.co/6e2kFWzRiH https://t.co/BJ4t5HqXuP,0,1,0
3561,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gansel https://t.co/zN4F06Ellj,0,0,0
3562,0,Pengaturan Arus Lalu Lintas Sore Hari di Jl RS. Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/3LwnyI5bZx,0,0,0
3563,0,Pengaturan Arus Lalu Lintas Sore Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gansel https://t.co/LOjN5K00gW,0,0,0
3564,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/htd0JVvJHa,0,0,0
3565,4,Lg mau ke alfamidi yg 24jam di deket pom bensin shell td sekitar jam 22.30 tiba2 kluar dr arah ratna mau ke arah caman gerombolan anak2 muda motoran bawa celurit sama yg lain nya kyk mau tawuran.. Shock tiba2 ‍ @JatibeningInfo Knp jd ngeri bener ini jatibening..,3,4,5
3566,0,Pengaturan Arus Lalu Lintas Sore Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gansel https://t.co/cyU4hzFlBL,0,0,0
3567,0,aku jga dikasih bengbeng sama shell. IYA that shell yg pom bensin itu https://t.co/H34rQIxIfV,0,0,0
3568,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/1YV7MSr7dQ,0,0,0
3569,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM Bensin SHELL Gansel https://t.co/DfcpF4VU1Y,0,0,0
3570,0,@shechibukai @aerindut @tanyakanrl Masuk aja nder. Lapangan parkir sebelah kiri mega. Deket sm pom shell,0,1,0
3571,0,@BobokMiring Iyo opo snd jg aman emg pom pertamin* adol shell jg?,0,1,0
3572,0,@efenerr @Indomaret Kopi di pom shell juga enak loh roastingan anomali coffee kalo gak salah.,0,0,0
3573,0,07.25 #LalinSonora Kepadatan di Jl Boulevard Barat Raya pagi ini sudah dimulai dari depan POM Bensin Shell. Arah sebaliknya lancar. Cuaca cerah. @rarakales https://t.co/gQgMZRFuqM,0,0,0
3574,0,Ini mah di sebrang citos macet terus pagi siang sore yang bedain panjang antrian nya aja kadang sebelum flyover udah macet kadang cuman sampai depan HighScope macet nya penyebabnya ya bottle neck di depan pom shell itu sama lampu merah Fatmawati pertemuan arus dari jl tol....,0,0,0
3575,0,Patko 4075.B Aipda Hendi Yogatama Melaksanakan Pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/9OVD81NLLt,0,0,0
3576,0,Patko 4075.A Aipda Harsono Pengaturan Arus Lalu Lintas Sore Hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak https://t.co/3qIU3EqIZy,0,0,0
3577,0,07.08 #LalinSonora Jl. Boulevard Barat Raya dari arah Yos Sudarso menuju Bundaran Kelapa Gading terpantau masih ramai lancar sebaliknya mulai dari pom bensin Shell mengarah Yos Sudarso agak tersendat namun masih bisa bergerak perlahan. Cuaca mendung. @okyprakosoj13 https://t.co/d0auGGToxG,0,0,0
3578,0,Patko 4075.C Aiptu Lilik Gunawan Melaksanakan Pengaturan Arus Lalu Lintas Pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/T3LZBhdFso,0,0,0
3579,1,@KepaArgawinata2 Wah ini Pom Bensin Shell yg kearah Fatmawati Lebak bulus ya...,0,0,0
3580,0,Patko 4075.A Aipda Harsono Melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jakarta Selatan https://t.co/WWiPBn7wEF,0,0,0
3581,0,@MARV3Louis @erickthohir @chaterine_8 @Aryprasetyo85 @GadisNKRI_ @NgkongRoses @seruanhl @SoftWarNews @yarachantique @AntoniusCDN @frl27_ @terbucinz Betul beliau sukses bikin BUMN go internasional dulu BUMN pada banyak utang pada rugi Garuda apalagi sempoyongan. Kini BUMN pada untung dan go internasional. POM Pertamina masuk negara2 tetangga dan mengalahkan dominasi petronas dan shell.,0,0,0
3582,0,Ganti oli motor di pom bensin shell itu mesti pake aplilasi buat bayarnya atau bisa cass ya???,0,1,0
3583,0,Patko 4075.C Aiptu Lilik Gunawan Melaksanakan Pengaturan Arus Lalu Lintas Sore Hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak https://t.co/I5tNsuFjfv,0,0,0
3584,0,Patko 4075.B Aipda Hendi Yogatama Melaksanakan Pengaturan Arus Lalu Lintas Pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak https://t.co/SONxUTcKwz,0,0,0
3585,0,thanks to fikri dah bantu nyariin aku pom bensin dan belani jadi ngisi di pertamina padahal biasanya shell bener bener habis e bensinku,0,0,0
3586,0,Patko 4075. C Aiptu Lilik Gunawan melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/jtSSqQu4MQ,0,0,0
3587,0,07.25 #LalinSonora Jl Boulevard Barat Raya arah MOI padat sekali sejak dari pom bensin Shell krn antrian lajur yg menyempit didepan Menara DDTC. Arah sebaliknya ramai tersendat di lajur putaran arah. Cuaca gerimis. @rarakales https://t.co/4Oy59AdLcj,0,0,0
3588,0,Lagi pgn tahutelor nyoba deh akhirnya deket pom shell hmm dah ga enk bapak nya mukanya kecut huf,0,1,0
3589,0,kalo lambang pom shell pake kerang ijo lucu kali ya.,0,0,0
3590,0,Patko 4075.B Aipda Hendi Yogatama melaksanakan Pengaturan Arus Lalu Lintas Sore Hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jakarta Selatan https://t.co/bQjLfn6ikN,0,0,0
3591,0,Dan buat aku kaget ada pom bensin shell di jalan mau ke kandangan :( kok gk di pare nya aja gitu lo maksud ku agk kureng ya ka strategic nya,0,0,0
3592,0,Kirain mata gw siwer tadi pagi lihat harga Shell naik di pom Lt Agung Eh pas di pom Shell MT haryono bener dong naik Vivo pun ikut naik juga pas tadi lihat yg di MT Haryono Pasti juga BP naik juga ini Ah salah naik kendaraan umum lagi aja apa? https://t.co/PvzQrxV4l8,0,0,1
3593,0,pom bensin pertamina jauh fix mulai sekarang isi bensin shell pertama kali ternyata ngeunaheun,0,0,0
3594,0,Patko 4075.C Aiptu Lilik Gunawan melaksanakan pengaturan Arus Lalu Lintas Sore Hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak https://t.co/ENUGnT12WP,0,0,0
3595,0,Patko 4075.B Aipda Hendi Yogatama melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak https://t.co/cgPUTACkch,0,0,0
3596,0,@VVYND Beli bensin di shell aja tapi pake membernya. Bisa dapet donat kopi oli gratis plus ga seantre pom plat merah.,0,1,0
3597,0,Senin 30 Januari 2023. Patko 4075.C Aiptu Lilik Gunawan melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak. #PolriPresisi #KitaBersamaCilandak #Beagoodcop #pelatihanjurnalistikkehumasan https://t.co/bsYZwNSnBp,0,0,0
3598,1,Baru tau nih nyari pertalite subuh2 di Semarang ga ada yg jual wkwk semua pom bensin ngarahinnya pertamax. Wakakaka anjeengggg ngakak banget trik marketingnya. Beneran berharap vivo atau shell masuk Semarang ini mah ,0,0,0
3599,1,@recehtapisayng Pertmax 92 sama aja dengan pertalite suruh ngantri panjang. gak kayak dulu jalur pertamax sendiri jalur merah @pertamina @MyPertaminaID sekarang beralih ke Shell @Shell Gak PERNAH ANTRI thanks karena tiap mesin pom sendiri² produknya Shell super dan shell power.,0,0,0
3600,0,Kopi pom bensin shell.. https://t.co/gIywg7tann,0,0,0
3601,0,Terpujilah kau pom bensin Shell yg mulai nambah d jalur pantura ,0,0,0
3602,0,Orang orang pada pengen bgt ada Lawson di Solo aku mah pgnnya ada pom Shell/Vivo di Solo atau pom selain Pertamina dah pertamax mahaaallleeeee pertalite sayang :),0,0,0
3603,0,@detikcom Kejadian kemarin - macet mulai di trans 7 karena antrian mobil yang masuk tol -hbs pintu tol agak lancar walau tersendat sampai habis pom shell - lancar sampai depan kfc mt haryono,0,1,0
3604,0,@Michie_f30 @ArethaShn @sbyfess Mjb. Jl mastrip iki lurus e pom bensin shell. Cmiiw,0,1,0
3605,0,Emang selama ini hitungannya pom bensin pertamina selalu dikurangi beda sama shell. https://t.co/GMov0MYsaj,0,0,0
3606,1,@mourphle Ndek jalan gajahmada ning elor e pom shell seng anyar,0,1,0
3607,0,@13oughil iya sih shop n drive anaknya astra pasti asli.. atau misal ganti oli di outlet resmi kaya pom bensin shell atau bp castrol ya udah pasti asli,0,1,0
3608,1,@ridwanhr Lebih aman beli oli di pom pengisian bbm sih. Kayak pertamina / shell. Terjamin ori,0,0,1
3609,0,-lur pom bensin shell gak onok niatan mlebu kota solo apa yaaa pgn isi vpower :(,0,0,0
3610,0,Rabu 25 Januari 2023. Patko 4075.B Aipda Hendi Yogatama melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jakarta Selatan https://t.co/Pe4HEiNWbA,0,0,0
3611,0,Rumah gak berhadapan langsung dengan tetangga Dekat dengan sekolah dan Rumah Sakit Samping kanan Perumahan ada Pom bensin Shell dan Sebelah kiri ada Alfamart Bisa cash dan kpr Harga 330 masih bisa nego Terimakasih semuaaa https://t.co/cnHw8VAElm,0,0,0
3612,0,@SeputarTetangga Rumah gak berhadapan langsung dengan tetangga Dekat dengan sekolah dan Rumah Sakit Samping kanan Perumahan ada Pom bensin Shell dan Sebelah kiri ada Alfamart Bisa cash dan kpr Harga 330 masih bisa nego Terimakasih min,0,0,0
3613,0,@luhsalhkim Asli cal gblg dari pom bensin yg shell udh macet cok,0,1,0
3614,0,kalo gambling terus begini bisa apa engga ngisi pake Qris ato debit ya saya pindah ke pom merk sebelah (@Shell) aja yg gaada minimal transaksi. Walopun knocking di motor saya jd lebih gede.,0,0,0
3615,2,@infomalang kluar pom Shell ga bergerak wis 5mnt https://t.co/SqFjSzcfcc,0,0,1
3616,0,@fijhyo @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,1,0
3617,0,@starsweetiest @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,0,0
3618,0,@apriliagouw @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,0,0
3619,0,Sepanjang Jl. Pajajaran jadi lebih modern ala daerah pinggiran jkt -Pacuan kuda masih ada (entah kudanya rumputnya dah tinggi) -Ada McD BK Dominos -Ada Pom Shell &amp; Vivo,0,1,0
3620,0,sumpah ya ini ntah kalian ada yg tau atau engga tp shell pom bensin itu kan jual croissant DAN SUBHANALLAH ENAK BGT GUE SAMPE NANGIS MAKANNYA,0,1,0
3621,0,@93Fansboy @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,1,0
3622,0,@nggilanime @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,2,0
3623,0,@miniariess @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,0,0
3624,0,@weregoindown_ @sbyfess Jl. Raya Waru dari arah Sidoarjo (sebelah pom bensin shell) kiri jalan ada tulisannya ayam geprek 5000 ,0,1,0
3625,0,@sukagamoninex Coba aja tp kata gue klo mau nyoba dari yg deli2go aja belinya di pom bensin shell,0,0,0
3626,0,Jum'at 20 Januari 2023. Patko 4075.B Aipda Hendi Yogatama melaksanakan pengaturan Arus Lalu Lintas Sore Hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jakarta Selatan https://t.co/aYvB2bs0qd,0,0,0
3627,0,Shell ga pengen bikin pom di lombok? ‍,0,0,0
3628,0,Akhirnya ada pom bensin Shell.,0,0,0
3629,0,Plangnya pom bensin shell tapi pas masuk malah resto golden lamian Cuma di bogor ,0,0,0
3630,0,Sekarang pom bensin Shell udah gak ada foto Leclerc lagi ,0,0,0
3631,0,Senin 16 Januari 2023. Patko 4075.B Aipda Hendi Yogatama melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jakarta Selatan https://t.co/EcfDOzXFv6,0,0,0
3632,0,Pencarian banner charles atau carlos di pom bensin shell bandung,0,1,0
3633,1,@yusufgunawan Kawi ditutup ada acara Belok kiri di pom Shell semua Pas stadion pada belok kanan yg mau ke arah ijen maleh mandek jegrek Ndahniyo wes berlaku satu arah opo ra munyer2 dhisik lek kate nang dinoyo,0,0,0
3634,0,@ipoksamidub Koyok e podo bludreg kena penutupan di jln Kawi lho. Timur e pom bensin Shell. Acara Malang Bermunajat,0,0,0
3635,0,comfort space gw skrg rest area atau pom bensin shell.,0,0,0
3636,0,@lucywiryono TB simaputupang yg arah mana mbak? kalo yg arah fatmawati itu emang udh lama macet bgt sedari flyover tiap hari lewat situ soalnya. efek penyempitan dari 5 ke 2 jalur kayanya pas di depan pom shell,0,0,0
3637,0,@japoota Silahkan cek pom shell terdekat,0,0,0
3638,0,Isi shell di pom yg baru buka di jl tentara pelajar kasir nya masih amatir banget jadi ngantri ,0,0,0
3639,0,Tunggu dulu Jateng gamau buka pom bensin swasta apaaa. Crazy rich koko koko cici cici Semarang bnyk kok pasti ada kok yg mau beli Shell ,0,1,0
3640,0,thanks base aku jadi inget buat ngeluh di twitter. masa iya aku beli bensin pertamax 30.000 tapi cuma nambah 1 bar sedangkan beli shell super 25.000 nambah 3 bar?? padahal bar bensin (pcx) itu baru kedip habis satu loh aku belinya. aku sampe kaget tadi di pom ,0,1,0
3641,0,btw ini klien gue yg pnya pom bensin shell apa BP gtu di narogong kaya bgt bgt ya Allah,0,1,0
3642,0,isi pom bensin di shell feelnya beda bgt daripada produk mnbu yg kek terkesan kumuh. terus bayarnya juga ada kasirnya gak yg isi bensin pegang uang segepok,0,0,0
3643,1,@smile_mamas @mndnndr @Koala_nasa28 @Askrlfess Tp seingatku kalo isi bbm motor di pom shell kita diwajibkan turun dan standar tengah motornya. Walaupun pke motor jenis sport atau motor laki tetep turun. Gk tau lg kalo sekarang dulu sich gtu,0,1,0
3644,0,Kamis 12 Januari 2023. Patko 4075.C Aiptu Lilik Gunawan melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan. #PolriPresisi #KitaBersamaCilandak #Beagoodcop #pelatihanjurnalistikkehumasan https://t.co/tjWAEfBzV2,0,0,0
3645,0,@txtdrimedia Saya pengguna pom shell ,0,0,0
3646,0,@Askrlfess Gak wajib. Kecuali lo ngisi di pom Shell.,0,0,0
3647,0,@darjofess coba nasi goreng kambing sebelah pom bensin shell di lemah putro,0,1,0
3648,0,Personil Patroli Malam Tiga Pilar menempati Pom Bensin Shell antisipasi remaja nongkrong hingga jelang pagi antisipasi guantibmas. #polisi #polisijaksel #kapoldametrojaya #polripresisi #beagoodcop #bersamasetiabudi https://t.co/G1HnmHgPuP,0,0,0
3649,0,Selasa 10 Januari 2023. Patko 4075.B Aipda Hendi Yogatama melaksanakan pengaturan Arus Lalu Lintas pagi hari di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan Cilandak Jaksel https://t.co/NlizfWwXRC,0,0,0
